,ID,Name
603811,Funhe2EKm041295t1,"microtubule-associated protein, RP/EB family, member 3 (100%T)"
603813,Funhe2EKm041296,
603814,Funhe2EKm041296t1,Uncharacterized protein
603816,Funhe2EKm041297,
603817,Funhe2EKm041297t1,Histone-binding protein RBBP4 (92%U)
603819,Funhe2EKm041298,
603820,Funhe2EKm041298t1,cystinosin (69%M)
603822,Funhe2EKm041299,
603823,Funhe2EKm041299t1,"Heat shock protein 75 kDa, mitochondrial (58%U)"
603850,Funhe2EKm041309t1,"ATP-dependent RNA helicase DDX17, putative (40%U)"
603852,Funhe2EKm041310,
603853,Funhe2EKm041310t1,Elongation factor 1-gamma (85%U)
603882,Funhe2EKm041320,
603883,Funhe2EKm041320t1,Phosphoacetylglucosamine mutase (71%U)
603885,Funhe2EKm041321,
603886,Funhe2EKm041321t1,Cell division cycle protein 23 (48%U)
603888,Funhe2EKm041322,
603889,Funhe2EKm041322t1,"serine palmitoyltransferase, long chain base subunit 1 (80%Z)"
603891,Funhe2EKm041323,
603892,Funhe2EKm041323t1,Tudor domain-containing protein (81%M)
603894,Funhe2EKm041324,
603895,Funhe2EKm041324t1,cyclin-dependent kinase 12 (13%Z)
603897,Funhe2EKm041325,
603898,Funhe2EKm041325t1,"ATPase family, AAA domain containing 2 (20%T)"
603900,Funhe2EKm041326,
603901,Funhe2EKm041326t1,Zinc transporter ZIP12 (56%U)
603903,Funhe2EKm041327,
603880,Funhe2EKm041319t1,high density lipoprotein-binding protein (vigilin) (16%Z)
604011,Funhe2EKm041364,
603879,Funhe2EKm041319,
603877,Funhe2EKm041318t1,Myosin family protein (36%S)
603855,Funhe2EKm041311,
603856,Funhe2EKm041311t1,F-box/LRR-repeat protein 20 (85%U)
603858,Funhe2EKm041312,
603859,Funhe2EKm041312t1,Inositol polyphosphate multikinase (55%U)
603861,Funhe2EKm041313,
603862,Funhe2EKm041313t1,FCH domain only protein 1 (24%U)
603864,Funhe2EKm041314,
603865,Funhe2EKm041314t1,"Dyskeratosis congenita 1, dyskerin (67%P)"
603867,Funhe2EKm041315,
603868,Funhe2EKm041315t1,Neuroendocrine convertase 1 (58%U)
603870,Funhe2EKm041316,
603871,Funhe2EKm041316t1,myosin-9 (15%M)
603873,Funhe2EKm041317,
603874,Funhe2EKm041317t1,RuvB 1 (E. coli) (86%T)
603876,Funhe2EKm041318,
603588,Funhe2EKm041219,
604438,Funhe2EKm041510t1,Uncharacterized protein
604998,Funhe2EKm041705,
604999,Funhe2EKm041705t1,WD repeat-containing protein 70 (27%U)
605001,Funhe2EKm041706,
605002,Funhe2EKm041706t1,Purine nucleoside phosphorylase (100%U)
605004,Funhe2EKm041707,
605005,Funhe2EKm041707t1,"glutamate-cysteine ligase, catalytic subunit (39%Z)"
604996,Funhe2EKm041704t1,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (Mov34 homolog) (100%Z)"
605007,Funhe2EKm041709,
605010,Funhe2EKm041710,
605011,Funhe2EKm041710t1,Eukaryotic translation initiation factor 5B (17%U)
605013,Funhe2EKm041711,
605014,Funhe2EKm041711t1,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial (67%U)"
605016,Funhe2EKm041712,
605017,Funhe2EKm041712t1,Uncharacterized protein
605008,Funhe2EKm041709t1,Mitochondrial import receptor subunit TOM40 (84%U)
604995,Funhe2EKm041704,
604993,Funhe2EKm041703t1,endoplasmic reticulum lectin 1 (47%P)
604971,Funhe2EKm041695,
604972,Funhe2EKm041695t1,voltage-dependent anion channel 2 (100%T)
604974,Funhe2EKm041696,
604975,Funhe2EKm041696t1,Cytosolic purine 5'-nucleotidase (50%U)
604977,Funhe2EKm041698,
604978,Funhe2EKm041698t1,nucleolar complex associated 2 homolog (S. cerevisiae) (48%P)
604980,Funhe2EKm041699,
604981,Funhe2EKm041699t1,Transmembrane protein 63B (62%U)
604983,Funhe2EKm041700,
604984,Funhe2EKm041700t1,ectonucleotide pyrophosphatase/phosphodiesterase 1 (6%Z)
604986,Funhe2EKm041701,
604987,Funhe2EKm041701t1,triosephosphate isomerase 1 (98%P)
604989,Funhe2EKm041702,
604990,Funhe2EKm041702t1,40S ribosomal protein S3a (100%U)
604992,Funhe2EKm041703,
605019,Funhe2EKm041713,
604969,Funhe2EKm041694t1,Multidrug resistance-associated protein 4 (24%U)
605020,Funhe2EKm041713t1,Solute carrier family 25 member (96%T)
605022,Funhe2EKm041714,
605050,Funhe2EKm041723t1,40S ribosomal protein S7 (100%U)
605052,Funhe2EKm041724,
605053,Funhe2EKm041724t1,MSH6 protein (28%U)
605055,Funhe2EKm041725,
605056,Funhe2EKm041725t1,DnaJ subfamily B member 4 (99%U)
605058,Funhe2EKm041726,
605059,Funhe2EKm041726t1,RNA polymerase-associated protein RTF1 (24%U)
605049,Funhe2EKm041723,
605062,Funhe2EKm041727t1,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase (74%P)"
605064,Funhe2EKm041728,
605065,Funhe2EKm041728t1,ADP/ATP translocase 2 (99%U)
605067,Funhe2EKm041729,
605068,Funhe2EKm041729t1,"ankyrin 3, node of Ranvier (ankyrin G) (7%T)"
605070,Funhe2EKm041730,
605071,Funhe2EKm041730t1,Band 4.1 protein 4A (29%U)
605061,Funhe2EKm041727,
605047,Funhe2EKm041722t1,Interferon stimulated gene 15-3 (96%S)
605046,Funhe2EKm041722,
605023,Funhe2EKm041714t1,histone-binding protein N1/N2 (60%M)
605025,Funhe2EKm041715,
605026,Funhe2EKm041715t1,Mitochondrial dicarboxylate carrier (100%U)
605028,Funhe2EKm041716,
605029,Funhe2EKm041716t1,Uncharacterized protein
605031,Funhe2EKm041717,
605032,Funhe2EKm041717t1,5-hydroxytryptamine receptor 7 (67%U)
605034,Funhe2EKm041718,
605035,Funhe2EKm041718t1,SUMO-activating enzyme subunit 1 (100%U)
605037,Funhe2EKm041719,
605038,Funhe2EKm041719t1,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (30%U)
605040,Funhe2EKm041720,
605041,Funhe2EKm041720t1,Activator of basal transcription 1 (71%U)
605043,Funhe2EKm041721,
605044,Funhe2EKm041721t1,E3 ubiquitin-protein ligase RNF31 (30%U)
604968,Funhe2EKm041694,
604966,Funhe2EKm041693t1,"AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast) (63%P)"
604891,Funhe2EKm041667t1,Zinc transporter 10 (71%U)
604893,Funhe2EKm041668,
604894,Funhe2EKm041668t1,Uncharacterized protein
604896,Funhe2EKm041669,
604897,Funhe2EKm041669t1,pleckstrin homology domain-containing family F member 2 (100%M)
604899,Funhe2EKm041670,
604900,Funhe2EKm041670t1,ATP-sensitive inward rectifier potassium channel 12 (71%M)
604890,Funhe2EKm041667,
604903,Funhe2EKm041671t1,CCR4-NOT transcription complex subunit 7 (72%U)
604905,Funhe2EKm041672,
604906,Funhe2EKm041672t1,Uncharacterized protein
604908,Funhe2EKm041673,
604909,Funhe2EKm041673t1,cell division cycle 27 (37%Z)
604911,Funhe2EKm041674,
604912,Funhe2EKm041674t1,Exportin 7 (36%U)
604902,Funhe2EKm041671,
604888,Funhe2EKm041666t1,Uncharacterized protein (82%T)
604887,Funhe2EKm041666,
604864,Funhe2EKm041657t1,Zinc transporter ZIP12 (34%U)
604866,Funhe2EKm041659,
604867,Funhe2EKm041659t1,THO complex subunit 6 (69%U)
604869,Funhe2EKm041660,
604870,Funhe2EKm041660t1,"glucosidase, alpha (28%P)"
604872,Funhe2EKm041661,
604873,Funhe2EKm041661t1,Ubiquitin carboxyl-terminal hydrolase 5 (47%U)
604875,Funhe2EKm041662,
604876,Funhe2EKm041662t1,staphylococcal nuclease and tudor domain containing 1 (24%T)
604878,Funhe2EKm041663,
604879,Funhe2EKm041663t1,Forkhead box protein O4 (28%U)
604881,Funhe2EKm041664,
604882,Funhe2EKm041664t1,DnaJ subfamily B member 6 (27%U)
604884,Funhe2EKm041665,
604885,Funhe2EKm041665t1,Kinesin light chain 3 (61%U)
604914,Funhe2EKm041675,
604944,Funhe2EKm041686,
604945,Funhe2EKm041686t1,protein transport protein Sec24C (26%M)
604947,Funhe2EKm041687,
604948,Funhe2EKm041687t1,serine/arginine-rich splicing factor 3a (47%Z)
604950,Funhe2EKm041688,
604951,Funhe2EKm041688t1,alanyl-tRNA synthetase (27%Z)
604953,Funhe2EKm041689,
604954,Funhe2EKm041689t1,Prohibitin-2 (100%U)
604956,Funhe2EKm041690,
604957,Funhe2EKm041690t1,Ig heavy chain V-III region VH26 (51%M)
604959,Funhe2EKm041691,
604960,Funhe2EKm041691t1,Mitoferrin-1 (89%U)
604962,Funhe2EKm041692,
604963,Funhe2EKm041692t1,60S ribosomal protein L7a (81%S)
604965,Funhe2EKm041693,
604942,Funhe2EKm041685t1,transaldolase 1 (95%Z)
604941,Funhe2EKm041685,
604917,Funhe2EKm041676,
604918,Funhe2EKm041676t1,"5'-nucleotidase, cytosolic III (93%P)"
604920,Funhe2EKm041677,
604921,Funhe2EKm041677t1,40S ribosomal protein SA (84%U)
604923,Funhe2EKm041678,
604924,Funhe2EKm041678t1,Hexokinase-2 (38%U)
604926,Funhe2EKm041679,
604927,Funhe2EKm041679t1,Ubiquitin carboxyl-terminal hydrolase 28 (11%U)
604929,Funhe2EKm041680,
604930,Funhe2EKm041680t1,Vesicle-fusing ATPase (31%U)
604932,Funhe2EKm041681,
604933,Funhe2EKm041681t1,"proteasome (prosome, macropain) 26S subunit, ATPase, 5 (80%Z)"
604935,Funhe2EKm041682,
604936,Funhe2EKm041682t1,"eukaryotic translation initiation factor 3, subunit 2 beta (100%Z)"
604938,Funhe2EKm041684,
604939,Funhe2EKm041684t1,Sentrin-specific protease 1 (21%U)
604915,Funhe2EKm041675t1,Mitotic checkpoint serine/threonine-protein kinase BUB1 beta (11%U)
605073,Funhe2EKm041731,
605074,Funhe2EKm041731t1,Cytoplasmic protein NCK2 (77%U)
605211,Funhe2EKm041777,
605212,Funhe2EKm041777t1,Ubiquitin-conjugating enzyme ATG3 (100%U)
605214,Funhe2EKm041778,
605215,Funhe2EKm041778t1,Myosin-2 (13%U)
605217,Funhe2EKm041780,
605218,Funhe2EKm041780t1,"Lipoyl synthase, mitochondrial (78%U)"
605209,Funhe2EKm041776t1,chromosome 3 open reading frame 19 (37%T)
605220,Funhe2EKm041781,
605223,Funhe2EKm041782,
605224,Funhe2EKm041782t1,Uncharacterized protein (79%U)
605226,Funhe2EKm041783,
605227,Funhe2EKm041783t1,MAP kinase-activated protein kinase 2 (74%U)
605229,Funhe2EKm041784,
605230,Funhe2EKm041784t1,glycerol-3-phosphate dehydrogenase 1a (97%Z)
605221,Funhe2EKm041781t1,Uncharacterized protein
605208,Funhe2EKm041776,
605206,Funhe2EKm041775t1,DnaJ subfamily B member 8 (100%U)
605184,Funhe2EKm041768,
605185,Funhe2EKm041768t1,Monocarboxylate transporter (60%Z)
605187,Funhe2EKm041769,
605188,Funhe2EKm041769t1,glutamate receptor interacting protein 1 (22%P)
605190,Funhe2EKm041770,
605191,Funhe2EKm041770t1,Uncharacterized protein
605193,Funhe2EKm041771,
605194,Funhe2EKm041771t1,Cyclin-C (58%U)
605196,Funhe2EKm041772,
605197,Funhe2EKm041772t1,Uncharacterized protein
605199,Funhe2EKm041773,
605200,Funhe2EKm041773t1,Copper homeostasis protein cutC (99%U)
605202,Funhe2EKm041774,
605203,Funhe2EKm041774t1,"EF-hand domain family, member D2 (76%Z)"
605205,Funhe2EKm041775,
605232,Funhe2EKm041785,
605182,Funhe2EKm041767t1,Carbonyl reductase [NADPH] 1 (84%U)
605233,Funhe2EKm041785t1,UBX domain protein 1 (98%T)
605235,Funhe2EKm041786,
605263,Funhe2EKm041795t1,oculocerebrorenal syndrome of Lowe (26%Z)
605265,Funhe2EKm041796,
605266,Funhe2EKm041796t1,ribosomal protein L5 (82%P)
605268,Funhe2EKm041797,
605269,Funhe2EKm041797t1,Transcriptional regulator ATRX (11%U)
605271,Funhe2EKm041798,
605272,Funhe2EKm041798t1,Transcription initiation factor IIB (97%U)
605262,Funhe2EKm041795,
605275,Funhe2EKm041799t1,LIM homeobox 1b (62%Z)
605277,Funhe2EKm041800,
605278,Funhe2EKm041800t1,NAD-dependent protein deacetylase sirtuin-2 (81%U)
605280,Funhe2EKm041801,
605281,Funhe2EKm041801t1,"KRR1, small subunit (SSU) processome component, homolog (yeast) (55%T)"
605283,Funhe2EKm041802,
605284,Funhe2EKm041802t1,cytohesin-2 (43%M)
605274,Funhe2EKm041799,
605260,Funhe2EKm041794t1,Cysteine and glycine-rich protein 1 (100%U)
605259,Funhe2EKm041794,
605236,Funhe2EKm041786t1,Cytoplasmic dynein 1 intermediate chain 2 (36%U)
605238,Funhe2EKm041787,
605239,Funhe2EKm041787t1,Zinc finger BED domain-containing protein 1 (22%U)
605241,Funhe2EKm041788,
605242,Funhe2EKm041788t1,Prenylated Rab acceptor protein 1 (61%U)
605244,Funhe2EKm041789,
605245,Funhe2EKm041789t1,tropomyosin 2 (beta) (70%P)
605247,Funhe2EKm041790,
605248,Funhe2EKm041790t1,Aminoacylase-1 (66%U)
605250,Funhe2EKm041791,
605251,Funhe2EKm041791t1,"short chain dehydrogenase/reductase family 16C, member 5b (98%Z)"
605253,Funhe2EKm041792,
605254,Funhe2EKm041792t1,3-keto-steroid reductase (100%S)
605256,Funhe2EKm041793,
605257,Funhe2EKm041793t1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 (49%U)"
605181,Funhe2EKm041767,
605179,Funhe2EKm041766t1,Nanor (82%Z)
605103,Funhe2EKm041741,
605104,Funhe2EKm041741t1,ATPase ASNA1 (89%U)
605106,Funhe2EKm041742,
605107,Funhe2EKm041742t1,"Ribosome-releasing factor 2, mitochondrial (27%U)"
605109,Funhe2EKm041744,
605110,Funhe2EKm041744t1,transcription factor 25 (20%M)
605112,Funhe2EKm041745,
605113,Funhe2EKm041745t1,Uncharacterized protein
605115,Funhe2EKm041746,
605116,Funhe2EKm041746t1,Glycolipid transfer protein domain-containing protein 1 (85%U)
605118,Funhe2EKm041747,
605119,Funhe2EKm041747t1,RIO kinase 2 (yeast) (62%Z)
605121,Funhe2EKm041748,
605122,Funhe2EKm041748t1,Lysozyme C (82%U)
605124,Funhe2EKm041749,
605101,Funhe2EKm041740t1,Solute carrier family 22 member 13 (30%U)
605100,Funhe2EKm041740,
605076,Funhe2EKm041732,
605077,Funhe2EKm041732t1,Excitatory amino acid transporter (66%M)
605079,Funhe2EKm041733,
605080,Funhe2EKm041733t1,Sister chromatid cohesion protein DCC1 (28%U)
605082,Funhe2EKm041734,
605083,Funhe2EKm041734t1,Uncharacterized protein
605085,Funhe2EKm041735,
605086,Funhe2EKm041735t1,Phosphoglucose isomerase (56%T)
605088,Funhe2EKm041736,
605089,Funhe2EKm041736t1,Coatomer subunit gamma (28%U)
605091,Funhe2EKm041737,
605092,Funhe2EKm041737t1,60S ribosomal protein L6 (88%C)
605094,Funhe2EKm041738,
605095,Funhe2EKm041738t1,glyceraldehyde-3-phosphate dehydrogenase (71%T)
605097,Funhe2EKm041739,
605098,Funhe2EKm041739t1,Uncharacterized protein
605125,Funhe2EKm041749t1,"Arginine--tRNA ligase, mitochondrial, putative (45%U)"
605127,Funhe2EKm041750,
605128,Funhe2EKm041750t1,dual specificity phosphatase 3 (93%T)
605157,Funhe2EKm041760,
605158,Funhe2EKm041760t1,GTP-binding nuclear protein Ran (99%U)
605160,Funhe2EKm041761,
605161,Funhe2EKm041761t1,Uncharacterized protein
605163,Funhe2EKm041762,
605164,Funhe2EKm041762t1,II (31%U)
605166,Funhe2EKm041763,
605167,Funhe2EKm041763t1,Oligosaccharyltransferase complex subunit OSTC (88%S)
605169,Funhe2EKm041763l2,
605170,Funhe2EKm041763l2t1,Oligosaccharyltransferase complex subunit OSTC (83%M)
605172,Funhe2EKm041764,
605173,Funhe2EKm041764t1,Smarca4 protein (58%Z)
605175,Funhe2EKm041765,
605176,Funhe2EKm041765t1,ERO1 beta (S. cerevisiae) (68%T)
605178,Funhe2EKm041766,
605155,Funhe2EKm041759t1,Ankyrin-2 (3%U)
604863,Funhe2EKm041657,
605154,Funhe2EKm041759,
605152,Funhe2EKm041758t1,polymerase (RNA) III (DNA directed) polypeptide F (99%Z)
605130,Funhe2EKm041751,
605131,Funhe2EKm041751t1,Serine/arginine-rich splicing factor 1 (75%U)
605133,Funhe2EKm041752,
605134,Funhe2EKm041752t1,Cathepsin E (68%S)
605136,Funhe2EKm041753,
605137,Funhe2EKm041753t1,Uncharacterized protein (76%U)
605139,Funhe2EKm041754,
605140,Funhe2EKm041754t1,Acid sphingomyelinase phosphodiesterase 3a (28%U)
605142,Funhe2EKm041755,
605143,Funhe2EKm041755t1,Uncharacterized protein
605145,Funhe2EKm041756,
605146,Funhe2EKm041756t1,"golgi reassembly stacking protein 2, 55kDa (46%T)"
605148,Funhe2EKm041757,
605149,Funhe2EKm041757t1,protein DGCR14 (55%M)
605151,Funhe2EKm041758,
604437,Funhe2EKm041510,
604860,Funhe2EKm041656,
604572,Funhe2EKm041557,
604573,Funhe2EKm041557t1,Ribosome production factor 2 (100%U)
604575,Funhe2EKm041558,
604576,Funhe2EKm041558t1,E3 ubiquitin-protein ligase HECTD1 (13%U)
604578,Funhe2EKm041559,
604579,Funhe2EKm041559t1,mRNA cap guanine-N7 methyltransferase (40%U)
604581,Funhe2EKm041560,
604582,Funhe2EKm041560t1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (76%U)
604584,Funhe2EKm041561,
604585,Funhe2EKm041561t1,Methylenetetrahydrofolate reductase (44%U)
604587,Funhe2EKm041562,
604588,Funhe2EKm041562t1,Actin-related protein 6 (81%U)
604590,Funhe2EKm041563,
604591,Funhe2EKm041563t1,Ribonuclease H1 (74%P)
604593,Funhe2EKm041565,
604570,Funhe2EKm041556t1,"ATP-dependent RNA helicase DHX36, putative (36%U)"
604569,Funhe2EKm041556,
604545,Funhe2EKm041548,
604546,Funhe2EKm041548t1,FAM98B (67%U)
604548,Funhe2EKm041549,
604549,Funhe2EKm041549t1,Brain mitochondrial carrier protein 1 (100%U)
604551,Funhe2EKm041550,
604552,Funhe2EKm041550t1,60S ribosomal protein L19 (99%U)
604554,Funhe2EKm041551,
604555,Funhe2EKm041551t1,Hsc70-interacting protein (100%U)
604557,Funhe2EKm041552,
604558,Funhe2EKm041552t1,RAD23 homolog B (S. cerevisiae) (100%T)
604560,Funhe2EKm041553,
604561,Funhe2EKm041553t1,general transcription factor IIE subunit 2 (80%M)
604563,Funhe2EKm041554,
604564,Funhe2EKm041554t1,"DnaJ (Hsp40) homolog, subfamily B, member 4 (100%T)"
604566,Funhe2EKm041555,
604567,Funhe2EKm041555t1,Ribonucleoside-diphosphate reductase subunit M2 (79%U)
604594,Funhe2EKm041565t1,sirtuin (silent mating type information regulation 2 homolog) 1 (40%Z)
604597,Funhe2EKm041566t1,importin 5 (34%T)
604626,Funhe2EKm041577,
604627,Funhe2EKm041577t1,oxysterol binding protein 10 (30%Z)
604629,Funhe2EKm041578,
604630,Funhe2EKm041578t1,Uncharacterized protein
604632,Funhe2EKm041579,
604633,Funhe2EKm041579t1,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta (47%U)
604624,Funhe2EKm041576t1,MOB kinase activator 2 (100%Z)
604635,Funhe2EKm041580,
604638,Funhe2EKm041581,
604639,Funhe2EKm041581t1,F-actin-capping protein subunit alpha-2 (96%U)
604641,Funhe2EKm041582,
604642,Funhe2EKm041582t1,vacuolar protein sorting 72 homolog (S. cerevisiae) (75%Z)
604644,Funhe2EKm041583,
604645,Funhe2EKm041583t1,Replication protein A 32 kDa subunit (71%U)
604636,Funhe2EKm041580t1,CUGBP Elav family member 5 (60%U)
604623,Funhe2EKm041576,
604621,Funhe2EKm041575t1,Syntaxin-12 (96%U)
604599,Funhe2EKm041568,
604600,Funhe2EKm041568t1,"DNA topoisomerase I, mitochondrial (51%U)"
604602,Funhe2EKm041569,
604603,Funhe2EKm041569t1,G1/S-specific cyclin-D3 (88%C)
604605,Funhe2EKm041570,
604606,Funhe2EKm041570t1,E3 ubiquitin-protein ligase NRDP1 (100%U)
604608,Funhe2EKm041571,
604609,Funhe2EKm041571t1,Regulator of nonsense transcripts 2 (17%U)
604611,Funhe2EKm041572,
604612,Funhe2EKm041572t1,"protein phosphatase 1, regulatory subunit 3E (68%P)"
604614,Funhe2EKm041573,
604615,Funhe2EKm041573t1,hydroxysteroid (17-beta) dehydrogenase 12 (100%T)
604617,Funhe2EKm041574,
604618,Funhe2EKm041574t1,C-terminal-binding protein (51%M)
604620,Funhe2EKm041575,
604596,Funhe2EKm041566,
604647,Funhe2EKm041584,
604543,Funhe2EKm041547t1,Low affinity immunoglobulin epsilon Fc receptor (66%M)
604467,Funhe2EKm041521,
604468,Funhe2EKm041521t1,Tropomyosin alpha-3 chain (99%P)
604470,Funhe2EKm041522,
604471,Funhe2EKm041522t1,"cathepsin L, 1 a (100%Z)"
604473,Funhe2EKm041523,
604474,Funhe2EKm041523t1,Arginine N-methyltransferase 1 (93%U)
604465,Funhe2EKm041520t1,mitochondrial ribosomal protein L1 (83%T)
604476,Funhe2EKm041524,
604479,Funhe2EKm041525,
604480,Funhe2EKm041525t1,Suppressor of G2 allele of SKP1 (48%U)
604482,Funhe2EKm041526,
604483,Funhe2EKm041526t1,Extracellular serine/threonine protein kinase FAM20C (39%U)
604485,Funhe2EKm041527,
604486,Funhe2EKm041527t1,Crossover junction endonuclease MUS81 (40%U)
604477,Funhe2EKm041524t1,Transmembrane protein 165 (79%U)
604464,Funhe2EKm041520,
604462,Funhe2EKm041519t1,Early growth response protein 1 (16%U)
604440,Funhe2EKm041511,
604441,Funhe2EKm041511t1,motile sperm domain containing 2 (40%Z)
604443,Funhe2EKm041512,
604444,Funhe2EKm041512t1,RNA binding motif protein 22 (73%P)
604446,Funhe2EKm041513,
604447,Funhe2EKm041513t1,transcription factor E2F5 (54%M)
604449,Funhe2EKm041514,
604450,Funhe2EKm041514t1,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 (48%Z)"
604452,Funhe2EKm041515,
604453,Funhe2EKm041515t1,pyruvate dehydrogenase (lipoamide) beta (96%Z)
604455,Funhe2EKm041517,
604456,Funhe2EKm041517t1,"Rab geranylgeranyltransferase, beta subunit (100%P)"
604458,Funhe2EKm041518,
604459,Funhe2EKm041518t1,"CCR4-NOT transcription complex, subunit 1 (13%Z)"
604461,Funhe2EKm041519,
604488,Funhe2EKm041528,
604542,Funhe2EKm041547,
604489,Funhe2EKm041528t1,Hexokinase-3 (39%U)
604491,Funhe2EKm041529,
604519,Funhe2EKm041539t1,amidohydrolase domain containing 2 (83%T)
604521,Funhe2EKm041540,
604522,Funhe2EKm041540t1,Ankyrin-2 (5%U)
604524,Funhe2EKm041541,
604525,Funhe2EKm041541t1,Serine/threonine-protein phosphatase (92%U)
604527,Funhe2EKm041542,
604528,Funhe2EKm041542t1,"N-ethylmaleimide-sensitive factor attachment protein, beta (100%Z)"
604518,Funhe2EKm041539,
604531,Funhe2EKm041543t1,Uncharacterized protein
604533,Funhe2EKm041544,
604534,Funhe2EKm041544t1,One cut homeobox 1 (48%U)
604536,Funhe2EKm041545,
604537,Funhe2EKm041545t1,Target of Myb protein 1 (72%U)
604539,Funhe2EKm041546,
604540,Funhe2EKm041546t1,"phosphate cytidylyltransferase 1, choline, beta (83%P)"
604530,Funhe2EKm041543,
604516,Funhe2EKm041538t1,Pre-B-cell leukemia transcription factor 2 (63%U)
604515,Funhe2EKm041538,
604492,Funhe2EKm041529t1,"heat shock protein, alpha-crystallin-related, b11 (62%Z)"
604494,Funhe2EKm041530,
604495,Funhe2EKm041530t1,Ubiquitin carboxyl-terminal hydrolase isozyme L3 (100%U)
604497,Funhe2EKm041531,
604498,Funhe2EKm041531t1,60S ribosomal protein L5 (100%U)
604500,Funhe2EKm041532,
604501,Funhe2EKm041532t1,Taste receptor type 1 member 2 (41%U)
604503,Funhe2EKm041533,
604504,Funhe2EKm041533t1,Uncharacterized protein
604506,Funhe2EKm041534,
604507,Funhe2EKm041534t1,cathepsin B (100%M)
604509,Funhe2EKm041536,
604510,Funhe2EKm041536t1,Diphthamide biosynthesis protein 1 (78%U)
604512,Funhe2EKm041537,
604513,Funhe2EKm041537t1,Nucleolar MIF4G domain-containing protein (99%S)
604648,Funhe2EKm041584t1,Synaptosomal-associated protein (100%)
604650,Funhe2EKm041585,
604785,Funhe2EKm041631,
604786,Funhe2EKm041631t1,SEC13 (92%U)
604788,Funhe2EKm041632,
604789,Funhe2EKm041632t1,"protein kinase C, iota (44%P)"
604791,Funhe2EKm041633,
604792,Funhe2EKm041633t1,EH-domain containing 1a (59%Z)
604794,Funhe2EKm041634,
604795,Funhe2EKm041634t1,nuclear protein localization protein 4 homolog (53%M)
